
 !***TRACE Bacon number     1 on file (47)***


 (1.n)= n (average) component(s) per node
 (2.n)= n (average) component(s) per element
 (3.n)= n component(s) per node per element

 --------------------------------------------------
 | Nodes |           Displ.(X,Y,Z)(1.3)           |
 |   421 |  1.17561E-02  5.92633E-02 -8.12990E-02 |
 |   422 |  1.56463E-02  7.87698E-02 -8.12987E-02 |
 |   423 |  1.94565E-02  9.75891E-02 -8.13050E-02 |
 |   424 |  2.32668E-02  1.16408E-01 -8.13114E-02 |
 |   425 |  2.69380E-02  1.34082E-01 -8.13389E-02 |
 |   426 |  3.06092E-02  1.51755E-01 -8.13665E-02 |
 |   427 |  3.40377E-02  1.67632E-01 -8.14560E-02 |
 |   428 |  3.74662E-02  1.83509E-01 -8.15454E-02 |
 |   429 | -3.70281E-02 -1.82609E-01 -7.98124E-02 |
 |   430 | -3.03017E-02 -1.50847E-01 -7.96396E-02 |
 |   431 | -2.30606E-02 -1.15636E-01 -7.95734E-02 |
 |   432 | -1.55154E-02 -7.81779E-02 -7.95535E-02 |
 |   433 | -7.79496E-03 -3.93666E-02 -7.95491E-02 |
 |   434 |  6.53781E-06  7.83830E-05 -7.95481E-02 |
 |   435 |  7.80742E-03  3.95137E-02 -7.95469E-02 |
 |   436 |  1.55257E-02  7.82982E-02 -7.95491E-02 |
 |   437 |  2.30685E-02  1.15719E-01 -7.95670E-02 |
 |   438 |  3.03076E-02  1.50888E-01 -7.96315E-02 |
 |   439 |  3.70332E-02  1.82614E-01 -7.98040E-02 |
 |   440 | -3.65963E-02 -1.81715E-01 -7.80718E-02 |
 |   441 | -3.32983E-02 -1.65850E-01 -7.79878E-02 |
 |   442 | -3.00004E-02 -1.49986E-01 -7.79038E-02 |
 |   443 | -2.64319E-02 -1.32471E-01 -7.78666E-02 |
 |   444 | -2.28634E-02 -1.14957E-01 -7.78295E-02 |
 |   445 | -1.91294E-02 -9.63397E-02 -7.78166E-02 |
 |   446 | -1.53954E-02 -7.77225E-02 -7.78036E-02 |
 |   447 | -1.15670E-02 -5.84331E-02 -7.78002E-02 |
 |   448 | -7.73863E-03 -3.91437E-02 -7.77968E-02 |
 |   449 | -3.86634E-03 -1.95381E-02 -7.77959E-02 |
 |   450 |  5.94905E-06  6.74411E-05 -7.77949E-02 |
 |   451 |  3.87741E-03  1.96690E-02 -7.77947E-02 |
 |   452 |  7.74888E-03  3.92706E-02 -7.77944E-02 |
 |   453 |  1.15770E-02  5.85486E-02 -7.77969E-02 |
 |   454 |  1.54051E-02  7.78266E-02 -7.77994E-02 |
 |   455 |  1.91376E-02  9.64277E-02 -7.78111E-02 |
 |   456 |  2.28702E-02  1.15029E-01 -7.78227E-02 |
 |   457 |  2.64382E-02  1.32526E-01 -7.78596E-02 |
 |   458 |  3.00061E-02  1.50022E-01 -7.78965E-02 |
 |   459 |  3.33032E-02  1.65870E-01 -7.79795E-02 |
 |   460 |  3.66003E-02  1.81718E-01 -7.80625E-02 |
 |   461 | -3.59908E-02 -1.79623E-01 -7.63514E-02 |
 |   462 | -2.95236E-02 -1.48098E-01 -7.61974E-02 |
 |   463 | -2.25183E-02 -1.13470E-01 -7.61221E-02 |
 |   464 | -1.51738E-02 -7.67138E-02 -7.60915E-02 |
 |   465 | -7.63033E-03 -3.86399E-02 -7.60813E-02 |
 |   466 |  5.09234E-06  5.90707E-05 -7.60783E-02 |
 |   467 |  7.63987E-03  3.87511E-02 -7.60791E-02 |
 |   468 |  1.51821E-02  7.68054E-02 -7.60872E-02 |
 |   469 |  2.25249E-02  1.13533E-01 -7.61160E-02 |
 |   470 |  2.95286E-02  1.48130E-01 -7.61902E-02 |
 |   471 |  3.59942E-02  1.79625E-01 -7.63435E-02 |
 |   472 | -3.53853E-02 -1.77531E-01 -7.46311E-02 |
 |   473 | -3.22160E-02 -1.61871E-01 -7.45611E-02 |
 |   474 | -2.90468E-02 -1.46210E-01 -7.44910E-02 |
 |   475 | -2.56100E-02 -1.29096E-01 -7.44528E-02 |
 |   476 | -2.21733E-02 -1.11983E-01 -7.44146E-02 |
 |   477 | -1.85627E-02 -9.38442E-02 -7.43970E-02 |
 |   478 | -1.49521E-02 -7.57052E-02 -7.43793E-02 |
 |   479 | -1.12371E-02 -5.69207E-02 -7.43725E-02 |
 |   480 | -7.52203E-03 -3.81362E-02 -7.43658E-02 |
 |   481 | -3.75889E-03 -1.90427E-02 -7.43637E-02 |
 |   482 |  4.23562E-06  5.07003E-05 -7.43617E-02 |
 |   483 |  3.76755E-03  1.91411E-02 -7.43627E-02 |
 |   484 |  7.53086E-03  3.82316E-02 -7.43638E-02 |
 |   485 |  1.12450E-02  5.70079E-02 -7.43694E-02 |
 |   486 |  1.49592E-02  7.57842E-02 -7.43750E-02 |
 |   487 |  1.85693E-02  9.39112E-02 -7.43922E-02 |
 |   488 |  2.21795E-02  1.12038E-01 -7.44093E-02 |
 |   489 |  2.56153E-02  1.29138E-01 -7.44466E-02 |
 |   490 |  2.90511E-02  1.46237E-01 -7.44839E-02 |
 |   491 |  3.22196E-02  1.61885E-01 -7.45542E-02 |
 |   492 |  3.53882E-02  1.77533E-01 -7.46246E-02 |
 |   493 | -3.46551E-02 -1.74441E-01 -7.29415E-02 |
 |   494 | -2.84392E-02 -1.43479E-01 -7.28154E-02 |
 |   495 | -2.17153E-02 -1.09828E-01 -7.27414E-02 |
 |   496 | -1.46481E-02 -7.42316E-02 -7.27042E-02 |
 |   497 | -7.37139E-03 -3.73933E-02 -7.26881E-02 |
 |   498 |  3.96340E-06  4.43092E-05 -7.26833E-02 |
 |   499 |  7.37908E-03  3.74768E-02 -7.26861E-02 |
 |   500 |  1.46548E-02  7.43009E-02 -7.27004E-02 |
 |   501 |  2.17208E-02  1.09877E-01 -7.27363E-02 |
 |   502 |  2.84432E-02  1.43503E-01 -7.28092E-02 |
 |   503 |  3.46575E-02  1.74441E-01 -7.29350E-02 |
 |   504 | -3.39249E-02 -1.71351E-01 -7.12519E-02 |
 |   505 | -3.08782E-02 -1.56050E-01 -7.11959E-02 |
 |   506 | -2.78316E-02 -1.40748E-01 -7.11398E-02 |
 |   507 | -2.45445E-02 -1.24211E-01 -7.11040E-02 |
 |   508 | -2.12574E-02 -1.07673E-01 -7.10683E-02 |
 |   509 | -1.78008E-02 -9.02157E-02 -7.10486E-02 |
 |   510 | -1.43442E-02 -7.27580E-02 -7.10290E-02 |
 |   511 | -1.07825E-02 -5.47042E-02 -7.10197E-02 |
 |   512 | -7.22076E-03 -3.66504E-02 -7.10104E-02 |
 |   513 | -3.60853E-03 -1.83062E-02 -7.10076E-02 |
 |   514 |  3.69118E-06  3.79180E-05 -7.10048E-02 |
 |   515 |  3.61550E-03  1.83800E-02 -7.10067E-02 |
 |   516 |  7.22731E-03  3.67221E-02 -7.10085E-02 |
 |   517 |  1.07889E-02  5.47698E-02 -7.10171E-02 |
 |   518 |  1.43505E-02  7.28175E-02 -7.10258E-02 |
 |   519 |  1.78063E-02  9.02663E-02 -7.10445E-02 |
 |   520 |  2.12621E-02  1.07715E-01 -7.10633E-02 |
 |   521 |  2.45487E-02  1.24242E-01 -7.10989E-02 |
 |   522 |  2.78353E-02  1.40769E-01 -7.11346E-02 |
 |   523 |  3.08810E-02  1.56059E-01 -7.11900E-02 |
 |   524 |  3.39268E-02  1.71350E-01 -7.12455E-02 |
 |   525 | -3.30963E-02 -1.67458E-01 -6.95953E-02 |
 |   526 | -2.71306E-02 -1.37356E-01 -6.94946E-02 |
 |   527 | -2.07165E-02 -1.04991E-01 -6.94271E-02 |
 |   528 | -1.39795E-02 -7.09156E-02 -6.93880E-02 |
 |   529 | -7.03757E-03 -3.57170E-02 -6.93686E-02 |
 |   530 |  3.25107E-06  3.31706E-05 -6.93623E-02 |
 |   531 |  7.04375E-03  3.57797E-02 -6.93670E-02 |
 |   532 |  1.39850E-02  7.09677E-02 -6.93849E-02 |
 |   533 |  2.07209E-02  1.05027E-01 -6.94229E-02 |
 |   534 |  2.71338E-02  1.37374E-01 -6.94896E-02 |
 |   535 |  3.30979E-02  1.67456E-01 -6.95899E-02 |
 |   536 | -3.22677E-02 -1.63565E-01 -6.79388E-02 |
 |   537 | -2.93486E-02 -1.48765E-01 -6.78940E-02 |
 |   538 | -2.64296E-02 -1.33964E-01 -6.78493E-02 |
 |   539 | -2.33026E-02 -1.18136E-01 -6.78177E-02 |
 |   540 | -2.01756E-02 -1.02309E-01 -6.77860E-02 |
 |   541 | -1.68952E-02 -8.56909E-02 -6.77665E-02 |
 |   542 | -1.36147E-02 -6.90732E-02 -6.77469E-02 |
 |   543 | -1.02346E-02 -5.19284E-02 -6.77369E-02 |
 |   544 | -6.85438E-03 -3.47836E-02 -6.77268E-02 |
 |   545 | -3.42579E-03 -1.73776E-02 -6.77233E-02 |
 |   546 |  2.81096E-06  2.84232E-05 -6.77198E-02 |
 |   547 |  3.43150E-03  1.74328E-02 -6.77226E-02 |
 |   548 |  6.86020E-03  3.48372E-02 -6.77254E-02 |
 |   549 |  1.02399E-02  5.19776E-02 -6.77347E-02 |
 |   550 |  1.36196E-02  6.91179E-02 -6.77441E-02 |
 |   551 |  1.68997E-02  8.57289E-02 -6.77632E-02 |
 |   552 |  2.01797E-02  1.02340E-01 -6.77824E-02 |
 |   553 |  2.33060E-02  1.18159E-01 -6.78135E-02 |
 |   554 |  2.64322E-02  1.33979E-01 -6.78447E-02 |
 |   555 |  2.93506E-02  1.48770E-01 -6.78895E-02 |
 |   556 |  3.22689E-02  1.63562E-01 -6.79344E-02 |
 |   557 | -3.13521E-02 -1.58975E-01 -6.63142E-02 |
 |   558 | -2.56559E-02 -1.30031E-01 -6.62329E-02 |
 |   559 | -1.95751E-02 -9.92126E-02 -6.61742E-02 |
 |   560 | -1.32062E-02 -6.69452E-02 -6.61370E-02 |
 |   561 | -6.64823E-03 -3.37032E-02 -6.61168E-02 |
 |   562 |  2.66449E-06  2.48417E-05 -6.61101E-02 |
 |   563 |  6.65341E-03  3.37501E-02 -6.61155E-02 |
 |   564 |  1.32108E-02  6.69842E-02 -6.61345E-02 |
 |   565 |  1.95787E-02  9.92396E-02 -6.61709E-02 |
 |   566 |  2.56583E-02  1.30043E-01 -6.62289E-02 |
 |   567 |  3.13529E-02  1.58971E-01 -6.63101E-02 |
 |   568 | -3.04365E-02 -1.54386E-01 -6.46897E-02 |
 |   569 | -2.76593E-02 -1.40242E-01 -6.46531E-02 |
 |   570 | -2.48821E-02 -1.26098E-01 -6.46165E-02 |
 |   571 | -2.19283E-02 -1.11107E-01 -6.45895E-02 |
 |   572 | -1.89745E-02 -9.61165E-02 -6.45625E-02 |
 |   573 | -1.58861E-02 -8.04668E-02 -6.45447E-02 |
 |   574 | -1.27977E-02 -6.48172E-02 -6.45270E-02 |
 |   575 | -9.61987E-03 -4.87200E-02 -6.45169E-02 |
 |   576 | -6.44207E-03 -3.26228E-02 -6.45067E-02 |
 |   577 | -3.21978E-03 -1.63008E-02 -6.45036E-02 |
 |   578 |  2.51802E-06  2.12603E-05 -6.45004E-02 |
 |   579 |  3.22457E-03  1.63421E-02 -6.45030E-02 |
 |   580 |  6.44663E-03  3.26630E-02 -6.45056E-02 |
 |   581 |  9.62431E-03  4.87568E-02 -6.45153E-02 |
 |   582 |  1.28020E-02  6.48505E-02 -6.45250E-02 |
 |   583 |  1.58899E-02  8.04949E-02 -6.45422E-02 |
 |   584 |  1.89777E-02  9.61393E-02 -6.45594E-02 |
 |   585 |  2.19310E-02  1.11123E-01 -6.45863E-02 |
 |   586 |  2.48843E-02  1.26108E-01 -6.46132E-02 |
 |   587 |  2.76606E-02  1.40244E-01 -6.46495E-02 |
 |   588 |  3.04369E-02  1.54380E-01 -6.46858E-02 |
 |   589 | -2.94480E-02 -1.49231E-01 -6.30938E-02 |
 |   590 | -2.40525E-02 -1.21722E-01 -6.30270E-02 |
 |   591 | -1.83302E-02 -9.26919E-02 -6.29775E-02 |
 |   592 | -1.23584E-02 -6.24687E-02 -6.29439E-02 |
 |   593 | -6.21978E-03 -3.14306E-02 -6.29249E-02 |
 |   594 |  2.26948E-06  1.85913E-05 -6.29185E-02 |
 |   595 |  6.22411E-03  3.14657E-02 -6.29240E-02 |
 |   596 |  1.23623E-02  6.24978E-02 -6.29421E-02 |
 |   597 |  1.83332E-02  9.27115E-02 -6.29749E-02 |
 |   598 |  2.40543E-02  1.21730E-01 -6.30241E-02 |
 |   599 |  2.94483E-02  1.49225E-01 -6.30906E-02 |
 |   600 | -2.84595E-02 -1.44076E-01 -6.14979E-02 |
 |   601 | -2.58412E-02 -1.30711E-01 -6.14678E-02 |
 |   602 | -2.32228E-02 -1.17346E-01 -6.14376E-02 |
 |   603 | -2.04543E-02 -1.03307E-01 -6.14150E-02 |
 |   604 | -1.76858E-02 -8.92673E-02 -6.13924E-02 |
 |   605 | -1.48025E-02 -7.46938E-02 -6.13766E-02 |
 |   606 | -1.19192E-02 -6.01203E-02 -6.13609E-02 |
 |   607 | -8.95835E-03 -4.51794E-02 -6.13520E-02 |
 |   608 | -5.99749E-03 -3.02384E-02 -6.13432E-02 |
 |   609 | -2.99774E-03 -1.51112E-02 -6.13399E-02 |
 |   610 |  2.02094E-06  1.59223E-05 -6.13366E-02 |
 |   611 |  3.00181E-03  1.51422E-02 -6.13395E-02 |
 |   612 |  6.00159E-03  3.02684E-02 -6.13424E-02 |
 |   613 |  8.96212E-03  4.52067E-02 -6.13508E-02 |
 |   614 |  1.19226E-02  6.01450E-02 -6.13592E-02 |
 |   615 |  1.48056E-02  7.47143E-02 -6.13748E-02 |
 |   616 |  1.76886E-02  8.92836E-02 -6.13903E-02 |
 |   617 |  2.04565E-02  1.03318E-01 -6.14126E-02 |
 |   618 |  2.32244E-02  1.17352E-01 -6.14349E-02 |
 |   619 |  2.58420E-02  1.30710E-01 -6.14651E-02 |
 |   620 |  2.84596E-02  1.44069E-01 -6.14954E-02 |
 |   621 | -2.74162E-02 -1.38437E-01 -5.99258E-02 |
 |   622 | -2.23502E-02 -1.12614E-01 -5.98717E-02 |
 |   623 | -1.70103E-02 -8.55866E-02 -5.98301E-02 |
 |   624 | -1.14590E-02 -5.76036E-02 -5.98014E-02 |
 |   625 | -5.76457E-03 -2.89622E-02 -5.97846E-02 |
 |   626 |  1.92101E-06  1.38834E-05 -5.97790E-02 |
 |   627 |  5.76829E-03  2.89883E-02 -5.97839E-02 |
 |   628 |  1.14623E-02  5.76250E-02 -5.98001E-02 |
 |   629 |  1.70128E-02  8.56004E-02 -5.98282E-02 |
 |   630 |  2.23516E-02  1.12618E-01 -5.98695E-02 |
 |   631 |  2.74161E-02  1.38430E-01 -5.99234E-02 |
 |   632 | -2.63728E-02 -1.32799E-01 -5.83536E-02 |
 |   633 | -2.39252E-02 -1.20341E-01 -5.83298E-02 |
 |   634 | -2.14776E-02 -1.07883E-01 -5.83059E-02 |
 |   635 | -1.89062E-02 -9.48943E-02 -5.82869E-02 |
 |   636 | -1.63348E-02 -8.19059E-02 -5.82678E-02 |
 |   637 | -1.36668E-02 -6.84964E-02 -5.82549E-02 |
 |   638 | -1.09988E-02 -5.50870E-02 -5.82420E-02 |
 |   639 | -8.26524E-03 -4.13865E-02 -5.82341E-02 |
 |   640 | -5.53165E-03 -2.76860E-02 -5.82261E-02 |
 |   641 | -2.76492E-03 -1.38371E-02 -5.82237E-02 |
 |   642 |  1.82108E-06  1.18445E-05 -5.82213E-02 |
 |   643 |  2.76841E-03  1.38600E-02 -5.82234E-02 |
 |   644 |  5.53500E-03  2.77082E-02 -5.82255E-02 |
 |   645 |  8.26844E-03  4.14066E-02 -5.82332E-02 |
 |   646 |  1.10019E-02  5.51050E-02 -5.82409E-02 |
 |   647 |  1.36694E-02  6.85111E-02 -5.82535E-02 |
 |   648 |  1.63370E-02  8.19172E-02 -5.82661E-02 |
 |   649 |  1.89079E-02  9.49012E-02 -5.82851E-02 |
 |   650 |  2.14789E-02  1.07885E-01 -5.83041E-02 |
 |   651 |  2.39257E-02  1.20338E-01 -5.83278E-02 |
 |   652 |  2.63725E-02  1.32791E-01 -5.83514E-02 |
 |   653 | -2.52907E-02 -1.26812E-01 -5.68016E-02 |
 |   654 | -2.05773E-02 -1.02884E-01 -5.67585E-02 |
 |   655 | -1.56393E-02 -7.80338E-02 -5.67250E-02 |
 |   656 | -1.05257E-02 -5.24473E-02 -5.67014E-02 |
 |   657 | -5.29230E-03 -2.63492E-02 -5.66875E-02 |
 |   658 |  1.66311E-06  1.02963E-05 -5.66827E-02 |
 |   659 |  5.29547E-03  2.63684E-02 -5.66870E-02 |
 |   660 |  1.05285E-02  5.24627E-02 -5.67004E-02 |
 |   661 |  1.56413E-02  7.80431E-02 -5.67236E-02 |
 |   662 |  2.05783E-02  1.02885E-01 -5.67569E-02 |
 |   663 |  2.52903E-02  1.26803E-01 -5.67999E-02 |
 |   664 | -2.42086E-02 -1.20824E-01 -5.52497E-02 |
 |   665 | -2.19428E-02 -1.09355E-01 -5.52303E-02 |
 |   666 | -1.96769E-02 -9.78853E-02 -5.52110E-02 |
 |   667 | -1.73103E-02 -8.60236E-02 -5.51966E-02 |
 |   668 | -1.49438E-02 -7.41618E-02 -5.51821E-02 |
 |   669 | -1.24981E-02 -6.19847E-02 -5.51714E-02 |
 |   670 | -1.00525E-02 -4.98076E-02 -5.51608E-02 |
 |   671 | -7.55274E-03 -3.74100E-02 -5.51548E-02 |
 |   672 | -5.05296E-03 -2.50123E-02 -5.51489E-02 |
 |   673 | -2.52573E-03 -1.25018E-02 -5.51464E-02 |
 |   674 |  1.50514E-06  8.74800E-06 -5.51440E-02 |
 |   675 |  2.52873E-03  1.25187E-02 -5.51462E-02 |
 |   676 |  5.05595E-03  2.50286E-02 -5.51484E-02 |
 |   677 |  7.55549E-03  3.74245E-02 -5.51542E-02 |
 |   678 |  1.00550E-02  4.98204E-02 -5.51599E-02 |
 |   679 |  1.25004E-02  6.19947E-02 -5.51705E-02 |
 |   680 |  1.49457E-02  7.41690E-02 -5.51810E-02 |
 |   681 |  1.73117E-02  8.60271E-02 -5.51953E-02 |
 |   682 |  1.96778E-02  9.78851E-02 -5.52096E-02 |
 |   683 |  2.19430E-02  1.09350E-01 -5.52290E-02 |
 |   684 |  2.42082E-02  1.20815E-01 -5.52483E-02 |
 |   685 | -2.31024E-02 -1.14572E-01 -5.37123E-02 |
 |   686 | -1.87615E-02 -9.26989E-02 -5.36792E-02 |
 |   687 | -1.42388E-02 -7.01611E-02 -5.36538E-02 |
 |   688 | -9.57370E-03 -4.70867E-02 -5.36357E-02 |
 |   689 | -4.81088E-03 -2.36362E-02 -5.36248E-02 |
 |   690 |  1.42650E-06  7.54481E-06 -5.36211E-02 |
 |   691 |  4.81363E-03  2.36502E-02 -5.36244E-02 |
 |   692 |  9.57606E-03  4.70976E-02 -5.36350E-02 |
 |   693 |  1.42406E-02  7.01668E-02 -5.36529E-02 |
 |   694 |  1.87623E-02  9.26977E-02 -5.36781E-02 |
 |   695 |  2.31019E-02  1.14562E-01 -5.37111E-02 |
 |   696 | -2.19962E-02 -1.08320E-01 -5.21749E-02 |
 |   697 | -1.99211E-02 -9.79164E-02 -5.21612E-02 |
 |   698 | -1.78461E-02 -8.75125E-02 -5.21475E-02 |
 |   699 | -1.56900E-02 -7.68365E-02 -5.21365E-02 |
 |   700 | -1.35339E-02 -6.61604E-02 -5.21255E-02 |
 |   701 | -1.13144E-02 -5.52631E-02 -5.21181E-02 |
 |   702 | -9.09488E-03 -4.43659E-02 -5.21107E-02 |
 |   703 | -6.83185E-03 -3.33130E-02 -5.21058E-02 |
 |   704 | -4.56881E-03 -2.22600E-02 -5.21008E-02 |
 |   705 | -2.28373E-03 -1.11268E-02 -5.20995E-02 |
 |   706 |  1.34787E-06  6.34162E-06 -5.20982E-02 |
 |   707 |  2.28633E-03  1.11390E-02 -5.20993E-02 |
 |   708 |  4.57131E-03  2.22717E-02 -5.21005E-02 |
 |   709 |  6.83420E-03  3.33232E-02 -5.21053E-02 |
 |   710 |  9.09710E-03  4.43747E-02 -5.21102E-02 |
 |   711 |  1.13163E-02  5.52696E-02 -5.21174E-02 |
 |   712 |  1.35354E-02  6.61645E-02 -5.21247E-02 |
 |   713 |  1.56911E-02  7.68374E-02 -5.21356E-02 |
 |   714 |  1.78468E-02  8.75103E-02 -5.21466E-02 |
 |   715 |  1.99213E-02  9.79102E-02 -5.21602E-02 |
 |   716 |  2.19957E-02  1.08310E-01 -5.21738E-02 |
 |   717 | -2.08863E-02 -1.01927E-01 -5.06492E-02 |
 |   718 | -1.69300E-02 -8.22244E-02 -5.06263E-02 |
 |   719 | -1.28298E-02 -6.20921E-02 -5.06088E-02 |
 |   720 | -8.61712E-03 -4.16047E-02 -5.05960E-02 |
 |   721 | -4.32745E-03 -2.08650E-02 -5.05882E-02 |
 |   722 |  1.24086E-06  5.41586E-06 -5.05854E-02 |
 |   723 |  4.32981E-03  2.08749E-02 -5.05880E-02 |
 |   724 |  8.61915E-03  4.16120E-02 -5.05956E-02 |
 |   725 |  1.28313E-02  6.20950E-02 -5.06082E-02 |
 |   726 |  1.69307E-02  8.22214E-02 -5.06255E-02 |
 |   727 |  2.08859E-02  1.01917E-01 -5.06483E-02 |
 |   728 | -1.97764E-02 -9.55336E-02 -4.91234E-02 |
 |   729 | -1.78952E-02 -8.62349E-02 -4.91143E-02 |
 |   730 | -1.60140E-02 -7.69362E-02 -4.91051E-02 |
 |   731 | -1.40699E-02 -6.74800E-02 -4.90986E-02 |
 |   732 | -1.21258E-02 -5.80238E-02 -4.90922E-02 |
 |   733 | -1.01326E-02 -4.84337E-02 -4.90868E-02 |
 |   734 | -8.13935E-03 -3.88436E-02 -4.90814E-02 |
 |   735 | -6.11272E-03 -2.91567E-02 -4.90785E-02 |
 |   736 | -4.08609E-03 -1.94699E-02 -4.90756E-02 |
 |   737 | -2.04248E-03 -9.73270E-03 -4.90742E-02 |
 |   738 |  1.13385E-06  4.49010E-06 -4.90727E-02 |
 |   739 |  2.04472E-03  9.74126E-03 -4.90741E-02 |
 |   740 |  4.08832E-03  1.94780E-02 -4.90754E-02 |
 |   741 |  6.11476E-03  2.91637E-02 -4.90782E-02 |
 |   742 |  8.14120E-03  3.88493E-02 -4.90809E-02 |
 |   743 |  1.01342E-02  4.84374E-02 -4.90863E-02 |
 |   744 |  1.21271E-02  5.80255E-02 -4.90917E-02 |
 |   745 |  1.40708E-02  6.74790E-02 -4.90981E-02 |
 |   746 |  1.60145E-02  7.69325E-02 -4.91044E-02 |
 |   747 |  1.78953E-02  8.62279E-02 -4.91136E-02 |
 |   748 |  1.97761E-02  9.55233E-02 -4.91227E-02 |
 |   749 | -1.86811E-02 -8.90950E-02 -4.76033E-02 |
 |   750 | -1.51114E-02 -7.16294E-02 -4.75916E-02 |
 |   751 | -1.14326E-02 -5.39504E-02 -4.75816E-02 |
 |   752 | -7.66944E-03 -3.60829E-02 -4.75740E-02 |
 |   753 | -3.84874E-03 -1.80763E-02 -4.75690E-02 |
 |   754 |  1.07285E-06  3.76895E-06 -4.75672E-02 |
 |   755 |  3.85079E-03  1.80830E-02 -4.75688E-02 |
 |   756 |  7.67119E-03  3.60874E-02 -4.75736E-02 |
 |   757 |  1.14339E-02  5.39512E-02 -4.75812E-02 |
 |   758 |  1.51120E-02  7.16252E-02 -4.75910E-02 |
 |   759 |  1.86808E-02  8.90846E-02 -4.76027E-02 |
 |   760 | -1.75858E-02 -8.26564E-02 -4.60831E-02 |
 |   761 | -1.58973E-02 -7.44895E-02 -4.60806E-02 |
 |   762 | -1.42088E-02 -6.63226E-02 -4.60780E-02 |
 |   763 | -1.24741E-02 -5.80998E-02 -4.60746E-02 |
 |   764 | -1.07394E-02 -4.98770E-02 -4.60711E-02 |
 |   765 | -8.96948E-03 -4.15996E-02 -4.60689E-02 |
 |   766 | -7.19952E-03 -3.33223E-02 -4.60666E-02 |
 |   767 | -5.40545E-03 -2.50025E-02 -4.60644E-02 |
 |   768 | -3.61138E-03 -1.66826E-02 -4.60623E-02 |
 |   769 | -1.80518E-03 -8.33980E-03 -4.60620E-02 |
 |   770 |  1.01185E-06  3.04780E-06 -4.60616E-02 |
 |   771 |  1.80714E-03  8.34554E-03 -4.60619E-02 |
 |   772 |  3.61327E-03  1.66880E-02 -4.60621E-02 |
 |   773 |  5.40722E-03  2.50068E-02 -4.60642E-02 |
 |   774 |  7.20117E-03  3.33256E-02 -4.60663E-02 |
 |   775 |  8.97088E-03  4.16012E-02 -4.60685E-02 |
 |   776 |  1.07406E-02  4.98769E-02 -4.60707E-02 |
 |   777 |  1.24750E-02  5.80974E-02 -4.60742E-02 |
 |   778 |  1.42094E-02  6.63179E-02 -4.60776E-02 |
 |   779 |  1.58975E-02  7.44819E-02 -4.60801E-02 |
 |   780 |  1.75855E-02  8.26459E-02 -4.60826E-02 |
 |   781 | -1.65252E-02 -7.62890E-02 -4.45665E-02 |
 |   782 | -1.33335E-02 -6.10821E-02 -4.45661E-02 |
 |   783 | -1.00676E-02 -4.58606E-02 -4.45638E-02 |
 |   784 | -6.74397E-03 -3.06037E-02 -4.45609E-02 |
 |   785 | -3.38133E-03 -1.53112E-02 -4.45585E-02 |
 |   786 |  9.39989E-07  2.49693E-06 -4.45575E-02 |
 |   787 |  3.38312E-03  1.53156E-02 -4.45584E-02 |
 |   788 |  6.74551E-03  3.06061E-02 -4.45607E-02 |
 |   789 |  1.00687E-02  4.58599E-02 -4.45635E-02 |
 |   790 |  1.33340E-02  6.10770E-02 -4.45657E-02 |
 |   791 |  1.65250E-02  7.62785E-02 -4.45661E-02 |
 |   792 | -1.54646E-02 -6.99216E-02 -4.30498E-02 |
 |   793 | -1.39614E-02 -6.28816E-02 -4.30520E-02 |
 |   794 | -1.24582E-02 -5.58416E-02 -4.30541E-02 |
 |   795 | -1.09270E-02 -4.88429E-02 -4.30553E-02 |
 |   796 | -9.39576E-03 -4.18443E-02 -4.30565E-02 |
 |   797 | -7.84209E-03 -3.48647E-02 -4.30559E-02 |
 |   798 | -6.28843E-03 -2.78851E-02 -4.30553E-02 |
 |   799 | -4.71985E-03 -2.09125E-02 -4.30550E-02 |
 |   800 | -3.15128E-03 -1.39399E-02 -4.30548E-02 |
 |   801 | -1.57521E-03 -6.96895E-03 -4.30541E-02 |
 |   802 |  8.68126E-07  1.94605E-06 -4.30534E-02 |
 |   803 |  1.57692E-03  6.97254E-03 -4.30540E-02 |
 |   804 |  3.15297E-03  1.39431E-02 -4.30547E-02 |
 |   805 |  4.72141E-03  2.09149E-02 -4.30549E-02 |
 |   806 |  6.28985E-03  2.78866E-02 -4.30551E-02 |
 |   807 |  7.84334E-03  3.48647E-02 -4.30557E-02 |
 |   808 |  9.39682E-03  4.18429E-02 -4.30563E-02 |
 |   809 |  1.09278E-02  4.88395E-02 -4.30551E-02 |
 |   810 |  1.24587E-02  5.58362E-02 -4.30538E-02 |
 |   811 |  1.39616E-02  6.28737E-02 -4.30517E-02 |
 |   812 |  1.54644E-02  6.99112E-02 -4.30496E-02 |
 |   813 | -1.44518E-02 -6.37220E-02 -4.15303E-02 |
 |   814 | -1.16248E-02 -5.07516E-02 -4.15413E-02 |
 |   815 | -8.75531E-03 -3.79489E-02 -4.15471E-02 |
 |   816 | -5.85402E-03 -2.52517E-02 -4.15486E-02 |
 |   817 | -2.93177E-03 -1.26127E-02 -4.15482E-02 |
 |   818 |  8.23822E-07  1.52625E-06 -4.15478E-02 |
 |   819 |  2.93335E-03  1.26152E-02 -4.15481E-02 |
 |   820 |  5.85538E-03  2.52526E-02 -4.15485E-02 |
 |   821 |  8.75632E-03  3.79470E-02 -4.15469E-02 |
 |   822 |  1.16253E-02  5.07461E-02 -4.15411E-02 |
